export_presets.cfg	febcf5b02609f3eba531e622ce17dae2e087c4fd6344490723f43383115c6208	2758
game/resources/facades/batch_02_material_registry.json	e7d1167869640867e2857de1f08df81e878e68230b59feff3fb947b16ff56cb7	4703
game/resources/facades/batch_03_material_registry.json	31983ae1529e6248e93ec8d231d2b870de3979778b35eef6019cd19e1a964516	6414
game/resources/facades/batch_04_material_registry.json	b4c5983a628d076cda0aaa24d0023fc7a43983fd6c00f82c9806871af0409cf7	18810
game/resources/facades/batch_06_prototype_registry.json	a599df850a3ca51a51a3223820fc840201559ba26eb5ed514211eaedc2304132	11444
game/resources/facades/building_1_exact_receiver_calibration.json	10ab1f25d0f9d37ccbb20be9dfe77a37c66f63918b1fdf070c1de9c61633414a	42766
game/resources/facades/building_1_recognizability_placements.json	affc41797999b83610352c5945c21d5206167a67bdc1aa5134a3021dd280df05	89551
game/resources/facades/building_1_standalone_prototypes.json	2014040edb3985be4aaae437749063474aacaedc0534b6d54e69b7dfd92612cc	11826
game/resources/facades/building_3_600_california_ene_layout.json	312ed89a5bca6e3eadf3034b8e97689b9a99646837aca8f5f1f7f940a11f8299	2087
game/resources/facades/hawkins_77_bruton_layout.json	4de2239af2e18fe4121930d51dee15e081d2f81a40393da2f1f29c69464761d9	7512
game/resources/facades/isle_house_39_bruton_high_se_layout.json	c5e6393e90152cef62f6478d7bd87750f3db5598d6ebc36cd307ce20acaa090d	3610
game/resources/facades/w291196370_module_calibration.json	b30a8f19091288cde4b8e891ec40287ab28a73776588f96ee86fc5565cfc25b8	13175
game/resources/facades/w34313515_module_calibration.json	2d378a94da4b7badd334d5c00f926a26a4ff9109782abb18e4859301df4b5c1d	11391
game/resources/facades/w34313520_exact_receiver_calibration.json	28ea8b6e506d747299a920e4d456d8676031e18ec3b6d9e959cab31fa33de4f1	13179
game/resources/facades/w34313520_standalone_prototypes.json	ab80f0cd0424c22f7f24e5fc82211353e9aee7c95bea4903022681a48c5620a4	8432
game/resources/facades/w34313525_exact_receiver_calibration.json	ba22916618510f610719606c1c18f84b8965bbd76fe74eddc5430745470bbddd	22666
game/resources/facades/w34313525_standalone_prototypes.json	86d3634e62f367f24bef98206fe1e6f34124023f0d9672bbd318c45c0a33b170	14815
game/resources/facades/w34313564_module_calibration.json	45a47d333c997887cef7d1c97a633d37ae050efda597186430c7af6d52116f0f	9846
game/resources/materials/world/1212_mariner/1212_mariner_entry_accent.tres	8b48483e70b6365b67d3d492d4f2e611ea1d09fc6c3fe8cf74f69628f0170f61	759
game/resources/materials/world/1212_mariner/1212_mariner_privacy_accent.tres	719ca1fa5e74d298a338e4985a4951551bae47cd3a8a003aee39340a6013d857	765
game/resources/materials/world/1212_mariner/1212_mariner_siding.tres	fcf16d01599d9152e4c69c29243005efafb7128ebc989f8ef2ca49b2f76e662e	681
game/resources/materials/world/1212_mariner/1212_mariner_white_trim.tres	21bdf88cbc0acf6de4a6a02a470d4925722ad6232dc7d39eed0b8e0903f23482	747
game/resources/materials/world/1318_gateview/1318_gateview_siding.tres	abf1e18a2e55ae511957a92aca271bda811fe683f813d09b1591fc7b51d54327	682
game/resources/materials/world/1318_gateview/1318_gateview_white_trim.tres	30c896ddb23419a590744572fe4396c00fee942c3654985be97e2f33694a7452	748
game/resources/materials/world/449_avenue_h/449_h_historical_siding.tres	a4b6858a9f1997874e74321463429546e10acdaf6eac58521d5239f3360ec34d	701
game/resources/materials/world/449_avenue_h/449_h_historical_trim.tres	10e22c5ce4a5f43140a383b5387e8b83e9eeadcd7672b77a1613f88f22832c68	775
game/resources/materials/world/490_avenue_palms/490_thin_brick.tres	76ae45e057f1d6502c09c6a937d45256c388ee01a67c450a249dffce82cbce39	751
game/resources/materials/world/810_avenue_d/810_d_historical_brown_trim.tres	d8810705d79ba8b79c5fb742b32c65b343a607aba0ed86b989d7aa35760e5a65	778
game/resources/materials/world/810_avenue_d/810_d_historical_siding.tres	9c3f2cf0fbc237910652f93fb384444f957b77552f662942f728ec804aae7180	701
game/resources/materials/world/850_avenue_h/850_h_tan_field.tres	d92f7137edf2be91b0268659843423764528db58c194cbe5d0b1596a4f8303a8	744
game/resources/materials/world/850_avenue_h/850_h_teal_edge.tres	76cf6b1231952c05362bf41e29ee473452a87aa6aa6f663404b0fed10e42481f	760
game/resources/materials/world/batch_02/batch_02_homogeneous_field.gdshader	1918177080126199ddbfc0715a77b85a9355800479a098ec9b81c9726b7cc4d5	5240
game/resources/materials/world/batch_02/batch_02_homogeneous_field.gdshader.uid	298b3c78f94f0b0f88423b90c7498c37c9378389e34876cb0d70a12a6a00f190	20
game/resources/materials/world/batch_02_04_aperiodic_field.gdshader	324ba33a7c78f4b05038168a479ebb8e875c56704236492a050cee8da8e5f798	3519
game/resources/materials/world/batch_02_04_aperiodic_field.gdshader.uid	14aae7557eaa3475ea086981d277eaa82ed3f393d6c0de12a11d3edcafea97d2	20
game/resources/materials/world/batch_04/batch_04_horizontal_siding_field.gdshader	63f0be4ab7995f94653298cff1d5a271728209e05ee014c67b76165bc4f0dc8d	2210
game/resources/materials/world/batch_04/batch_04_horizontal_siding_field.gdshader.uid	888cd4290dcb5a514b268ae65dc1393896fa6aa6f513e1ec6ce9665d6f386f0d	20
game/resources/materials/world/batch_06/batch_06_wall_tangent_aperiodic_field.gdshader	d4a9dbb7c58443be93362699b0983b7377dab70698fd782b6710315c31be3e69	3661
game/resources/materials/world/batch_06/batch_06_wall_tangent_aperiodic_field.gdshader.uid	85d6e42b2fad59ba4dfe954dad893033a9936c34ce52fe8b9043580d8eb02cfe	20
game/resources/materials/world/batch_06/batch_06_wall_tangent_horizontal_siding_field.gdshader	cb531c7ee029a3cb8d163a644b2adea885606bab89b688df06828c33d3bc6d9a	2363
game/resources/materials/world/batch_06/batch_06_wall_tangent_horizontal_siding_field.gdshader.uid	84af1eaa8ab83e29dc3eef37c8fb32f08db07beeea5c551e08a85d67cd7bc270	20
game/resources/materials/world/bldg_461/bldg_461_gray_field.tres	e44738c8f1d06a34bfc876b610e2c70a0890c85cbb63342b613094d7b8b80a66	744
game/resources/materials/world/bldg_461/bldg_461_pale_end.tres	fb07e022a7a58c593f97c8aeabede62d849587593dbbaffb629658783dd4874d	748
game/resources/materials/world/building_1/building_1_blue_door.tres	6554b282d6a77bcc50859b03eaea4889c18868d1f3a1580dbaa4bc2a9a6ff361	209
game/resources/materials/world/building_1/building_1_bluegrey_glass.tres	41c1c31d4a78da25d4abfac59e82fe919fbb539afa479ab7601d0fb51939d59f	219
game/resources/materials/world/building_1/building_1_chain_metres_aperiodic_field.gdshader	a4a5df4fbb8fd4f13187ec284708879b540677ac2c827642b4c3040b4bce4c09	3501
game/resources/materials/world/building_1/building_1_chain_metres_aperiodic_field.gdshader.uid	286ec4d73d609240aff6856cb526d7c87dbe6fc2cc16880c45bfebfb39f8bf20	20
game/resources/materials/world/building_1/building_1_light_trim.tres	6e543d57ff078c267e952f633f4cee232e0743e30218d2f341dc3f31e4a4c8d9	203
game/resources/materials/world/building_1/building_1_rose_base.tres	dd0ad6a95267c6be55ae415d8e044847b3ac53b7c1fceb823b12bb1a4fe44514	201
game/resources/materials/world/building_1/building_1_warm_ivory.tres	572c3165cec91f74a49066873c31c071ae02333f85721bbd6b43981d814cdabb	765
game/resources/materials/world/building_1/building_1_warm_ivory_exact_trial.tres	12d059d9d806c629225254f1aaf945be69a00ce5878db276ce299ad0c8cdbb9a	795
game/resources/materials/world/building_2/building_2_primary.tres	e936dc561b653e43eafdef633dc2260c7489a713b5d8da5521b5b118a9b8f8a9	752
